case_id,geometry,loss_channel,loss_fraction
22,straight_fingers,manufacturing_risk_proxy,0.01747333333333334
23,straight_fingers,carrier_travel_recombination,0.0002436329703088269
23,straight_fingers,graphene_diamond_interface,0.2562063544788545
23,straight_fingers,trap_area_penalty,0.07978007092165301
23,straight_fingers,geometric_occlusion,0.17559999999999995
23,straight_fingers,manufacturing_risk_proxy,0.020140000000000005
24,straight_fingers,carrier_travel_recombination,0.0681611731306454
24,straight_fingers,graphene_diamond_interface,0.2305177093160644
24,straight_fingers,trap_area_penalty,0.07940295180736241
24,straight_fingers,geometric_occlusion,0.06668080656301216
24,straight_fingers,manufacturing_risk_proxy,0.019920994658794145
25,straight_fingers,carrier_travel_recombination,0.026159736471949024
25,straight_fingers,graphene_diamond_interface,0.26039932463037907
25,straight_fingers,trap_area_penalty,0.08007159967669172
25,straight_fingers,geometric_occlusion,0.21732095335918836
25,straight_fingers,manufacturing_risk_proxy,0.024
26,straight_fingers,carrier_travel_recombination,0.0010049194342511836
26,straight_fingers,graphene_diamond_interface,0.2781373757588188
26,straight_fingers,trap_area_penalty,0.08062541056119785
26,straight_fingers,geometric_occlusion,0.3428544090226684
26,straight_fingers,manufacturing_risk_proxy,0.024
27,straight_fingers,carrier_travel_recombination,0.09589085800933872
27,straight_fingers,graphene_diamond_interface,0.24836264582031675
27,straight_fingers,trap_area_penalty,0.08001967813533756
27,straight_fingers,geometric_occlusion,0.17153109518128903
27,straight_fingers,manufacturing_risk_proxy,0.03029103650604298
28,straight_fingers,carrier_travel_recombination,0.050860674248658144
28,straight_fingers,graphene_diamond_interface,0.2817434252805419
28,straight_fingers,trap_area_penalty,0.08106049955007073
28,straight_fingers,geometric_occlusion,0.407910822543513
28,straight_fingers,manufacturing_risk_proxy,0.031000000000000007
29,straight_fingers,carrier_travel_recombination,0.00437430624889612
29,straight_fingers,graphene_diamond_interface,0.2998363445899227
29,straight_fingers,trap_area_penalty,0.08191961037589729
29,straight_fingers,geometric_occlusion,0.6048939286786995
29,straight_fingers,manufacturing_risk_proxy,0.031000000000000007
30,straight_fingers,carrier_travel_recombination,0.05246403882048267
30,straight_fingers,graphene_diamond_interface,0.2101421745039539
30,straight_fingers,trap_area_penalty,0.07928965862366767
30,straight_fingers,geometric_occlusion,0.0128
30,straight_fingers,manufacturing_risk_proxy,0.01431333333333334
31,straight_fingers,carrier_travel_recombination,0.014613137845714608
31,straight_fingers,graphene_diamond_interface,0.23462394657192018
31,straight_fingers,trap_area_penalty,0.07971677209601614
31,straight_fingers,geometric_occlusion,0.10320000000000001
31,straight_fingers,manufacturing_risk_proxy,0.017513333333333336
32,straight_fingers,carrier_travel_recombination,0.000250586647140838
32,straight_fingers,graphene_diamond_interface,0.25047213947000213
32,straight_fingers,trap_area_penalty,0.0800713138483193
32,straight_fingers,geometric_occlusion,0.1832
32,straight_fingers,manufacturing_risk_proxy,0.020180000000000003
33,straight_fingers,carrier_travel_recombination,0.06915133671400364
33,straight_fingers,graphene_diamond_interface,0.22260464994525486
33,straight_fingers,trap_area_penalty,0.07981695869166172
33,straight_fingers,geometric_occlusion,0.07761477519715218
33,straight_fingers,manufacturing_risk_proxy,0.019983761386625887
34,straight_fingers,carrier_travel_recombination,0.026630337510625157
34,straight_fingers,graphene_diamond_interface,0.2522850870222465
34,straight_fingers,trap_area_penalty,0.08048285398124318
34,straight_fingers,geometric_occlusion,0.22825492199332836
34,straight_fingers,manufacturing_risk_proxy,0.024
35,straight_fingers,carrier_travel_recombination,0.001037351007333931
35,straight_fingers,graphene_diamond_interface,0.26993924996595087
35,straight_fingers,trap_area_penalty,0.08103439196498591
35,straight_fingers,geometric_occlusion,0.3537883776568085
35,straight_fingers,manufacturing_risk_proxy,0.024
36,straight_fingers,carrier_travel_recombination,0.09758165430509691
36,straight_fingers,graphene_diamond_interface,0.23701155587016273
36,straight_fingers,trap_area_penalty,0.08060236982471931
36,straight_fingers,geometric_occlusion,0.1872858417733168
36,straight_fingers,manufacturing_risk_proxy,0.030389528059110573
37,straight_fingers,carrier_travel_recombination,0.05187076165085436
37,straight_fingers,graphene_diamond_interface,0.27014520554649546
37,straight_fingers,trap_area_penalty,0.08163715039165062
37,straight_fingers,geometric_occlusion,0.4236655691355408
37,straight_fingers,manufacturing_risk_proxy,0.031000000000000007
38,straight_fingers,carrier_travel_recombination,0.004522229589260407
38,straight_fingers,graphene_diamond_interface,0.2881605435033372
38,straight_fingers,trap_area_penalty,0.08249129864882222
38,straight_fingers,geometric_occlusion,0.6206486752707273
38,straight_fingers,manufacturing_risk_proxy,0.031000000000000007
39,straight_fingers,carrier_travel_recombination,0.059807673066780254
39,straight_fingers,graphene_diamond_interface,0.2020509640543181
39,straight_fingers,trap_area_penalty,0.0784872241752883
39,straight_fingers,geometric_occlusion,0.0008
39,straight_fingers,manufacturing_risk_proxy,0.016585952380952385
40,straight_fingers,carrier_travel_recombination,0.018562152169901536
40,straight_fingers,graphene_diamond_interface,0.21808077691000954
40,straight_fingers,trap_area_penalty,0.07870272028504535
40,straight_fingers,geometric_occlusion,0.0008
40,straight_fingers,manufacturing_risk_proxy,0.018185952380952386
41,straight_fingers,carrier_travel_recombination,0.00131630675824701
41,straight_fingers,graphene_diamond_interface,0.22958036454558267
41,straight_fingers,trap_area_penalty,0.07888194861394507
41,straight_fingers,geometric_occlusion,0.02494999999999999
41,straight_fingers,manufacturing_risk_proxy,0.019519285714285718
42,straight_fingers,carrier_travel_recombination,0.06803605630405718
42,straight_fingers,graphene_diamond_interface,0.2127176336962014
42,straight_fingers,trap_area_penalty,0.07864575002535024
42,straight_fingers,geometric_occlusion,0.0011313708498984763
42,straight_fingers,manufacturing_risk_proxy,0.02115124552074589
43,straight_fingers,carrier_travel_recombination,0.026152086627378557
43,straight_fingers,graphene_diamond_interface,0.2343141962783128
43,straight_fingers,trap_area_penalty,0.07898316292038682
43,straight_fingers,geometric_occlusion,0.04456023844179167
43,straight_fingers,manufacturing_risk_proxy,0.023661914634015492
44,straight_fingers,carrier_travel_recombination,0.0027187925569175375
44,straight_fingers,graphene_diamond_interface,0.24884946056471297
44,straight_fingers,trap_area_penalty,0.07926347771852285
44,straight_fingers,geometric_occlusion,0.1073269662735317
44,straight_fingers,manufacturing_risk_proxy,0.025754138895073494
45,straight_fingers,carrier_travel_recombination,0.08333392305251641
45,straight_fingers,graphene_diamond_interface,0.227240966676923
45,straight_fingers,trap_area_penalty,0.07889168386220419
45,straight_fingers,geometric_occlusion,0.019857517618634083
45,straight_fingers,manufacturing_risk_proxy,0.029822869634906858
46,straight_fingers,carrier_travel_recombination,0.04040153994809914
46,straight_fingers,graphene_diamond_interface,0.2545533793923254
46,straight_fingers,trap_area_penalty,0.07941934730570417
46,straight_fingers,geometric_occlusion,0.13804738129974609
46,straight_fingers,manufacturing_risk_proxy,0.03376253175761059
47,straight_fingers,carrier_travel_recombination,0.006488519776196688
47,straight_fingers,graphene_diamond_interface,0.2715321612251557
47,straight_fingers,trap_area_penalty,0.07985695629201098
47,straight_fingers,geometric_occlusion,0.2365389343673393
47,straight_fingers,manufacturing_risk_proxy,0.03521428571428572
48,straight_fingers,carrier_travel_recombination,0.05984936091979154
48,straight_fingers,graphene_diamond_interface,0.2013764201405305
48,straight_fingers,trap_area_penalty,0.07852414816067932
48,straight_fingers,geometric_occlusion,0.0016
48,straight_fingers,manufacturing_risk_proxy,0.012305238095238098
49,straight_fingers,carrier_travel_recombination,0.018597663770591577
49,straight_fingers,graphene_diamond_interface,0.21739225140916557
49,straight_fingers,trap_area_penalty,0.07873956534746805
49,straight_fingers,geometric_occlusion,0.0016
49,straight_fingers,manufacturing_risk_proxy,0.013905238095238099
50,straight_fingers,carrier_travel_recombination,0.0013203749296364364
50,straight_fingers,graphene_diamond_interface,0.22888297764585389
50,straight_fingers,trap_area_penalty,0.07891872810036156
50,straight_fingers,geometric_occlusion,0.02589999999999999
50,straight_fingers,manufacturing_risk_proxy,0.015238571428571435
51,straight_fingers,carrier_travel_recombination,0.0681686177503198
51,straight_fingers,graphene_diamond_interface,0.21175737105496262
51,straight_fingers,trap_area_penalty,0.07869798659798459
51,straight_fingers,geometric_occlusion,0.0022627416997969526
51,straight_fingers,manufacturing_risk_proxy,0.01687337707601057
52,straight_fingers,carrier_travel_recombination,0.026217211648184136
52,straight_fingers,graphene_diamond_interface,0.23332877199401927
52,straight_fingers,trap_area_penalty,0.0790352245948294
52,straight_fingers,geometric_occlusion,0.04592698452105916
52,straight_fingers,manufacturing_risk_proxy,0.019384046189280177
53,straight_fingers,carrier_travel_recombination,0.0027293151052948383
53,straight_fingers,graphene_diamond_interface,0.24784994859029602
53,straight_fingers,trap_area_penalty,0.07931539431459178
53,straight_fingers,geometric_occlusion,0.1086937123527992
53,straight_fingers,manufacturing_risk_proxy,0.021476270450338175
54,straight_fingers,carrier_travel_recombination,0.08354914005617109
54,straight_fingers,graphene_diamond_interface,0.2258675176714799
54,straight_fingers,trap_area_penalty,0.07896553243989257
54,straight_fingers,geometric_occlusion,0.02182686094263757
54,straight_fingers,manufacturing_risk_proxy,0.025549466793326016
55,straight_fingers,carrier_travel_recombination,0.040525385851369666
55,straight_fingers,graphene_diamond_interface,0.2531395122108545
55,straight_fingers,trap_area_penalty,0.07949280893810969
55,straight_fingers,geometric_occlusion,0.14001672462374956
55,straight_fingers,manufacturing_risk_proxy,0.029489128916029752
56,straight_fingers,carrier_travel_recombination,0.006518005027759566
56,straight_fingers,graphene_diamond_interface,0.27009914773371957
56,straight_fingers,trap_area_penalty,0.07993009778844581
56,straight_fingers,geometric_occlusion,0.23850827769134283
56,straight_fingers,manufacturing_risk_proxy,0.03092857142857143
57,straight_fingers,carrier_travel_recombination,0.05993273092542395
57,straight_fingers,graphene_diamond_interface,0.20002714398860616
57,straight_fingers,trap_area_penalty,0.07859795555196243
57,straight_fingers,geometric_occlusion,0.0032
57,straight_fingers,manufacturing_risk_proxy,0.010886666666666668
58,straight_fingers,carrier_travel_recombination,0.01866880040449681
58,straight_fingers,graphene_diamond_interface,0.2160150826588236
58,straight_fingers,trap_area_penalty,0.07881321502282981
58,straight_fingers,geometric_occlusion,0.0032
58,straight_fingers,manufacturing_risk_proxy,0.012486666666666668
59,straight_fingers,carrier_travel_recombination,0.0013285388457791036
59,straight_fingers,graphene_diamond_interface,0.2274881263201889
59,straight_fingers,trap_area_penalty,0.078992246731633
59,straight_fingers,geometric_occlusion,0.02779999999999998
59,straight_fingers,manufacturing_risk_proxy,0.013819999999999999
60,straight_fingers,carrier_travel_recombination,0.06843401480705369
60,straight_fingers,graphene_diamond_interface,0.20983651394202843
60,straight_fingers,trap_area_penalty,0.07880237847619831
60,straight_fingers,geometric_occlusion,0.004525483399593905
60,straight_fingers,manufacturing_risk_proxy,0.015460497329397072
61,straight_fingers,carrier_travel_recombination,0.026347712680298452
61,straight_fingers,graphene_diamond_interface,0.23135776301482244
61,straight_fingers,trap_area_penalty,0.07913926708437674
61,straight_fingers,geometric_occlusion,0.04866047667959418
61,straight_fingers,manufacturing_risk_proxy,0.017971166442666674
62,straight_fingers,carrier_travel_recombination,0.0027504454133128187
62,straight_fingers,graphene_diamond_interface,0.24585084610517374
62,straight_fingers,trap_area_penalty,0.0794191469850753
62,straight_fingers,geometric_occlusion,0.11142720451133421
62,straight_fingers,manufacturing_risk_proxy,0.020063390703724676
63,straight_fingers,carrier_travel_recombination,0.08398007964006271
63,straight_fingers,graphene_diamond_interface,0.2231201095191432
63,straight_fingers,trap_area_penalty,0.07911306700795565
63,straight_fingers,geometric_occlusion,0.025765547590644512
63,straight_fingers,manufacturing_risk_proxy,0.024145518253021494
64,straight_fingers,carrier_travel_recombination,0.04077358854206192
64,straight_fingers,graphene_diamond_interface,0.25031162420710273
64,straight_fingers,trap_area_penalty,0.07963957089140958
64,straight_fingers,geometric_occlusion,0.1439554112717565
64,straight_fingers,manufacturing_risk_proxy,0.02808518037572523
65,straight_fingers,carrier_travel_recombination,0.00657723364459295
65,straight_fingers,graphene_diamond_interface,0.26723309997649947
65,straight_fingers,trap_area_penalty,0.08007622052279577
65,straight_fingers,geometric_occlusion,0.24244696433934973
65,straight_fingers,manufacturing_risk_proxy,0.029500000000000005
66,straight_fingers,carrier_travel_recombination,0.0600994479633421
66,straight_fingers,graphene_diamond_interface,0.1973278421494746
66,straight_fingers,trap_area_penalty,0.0787454082244995
66,straight_fingers,geometric_occlusion,0.0064
66,straight_fingers,manufacturing_risk_proxy,0.01090666666666667
67,straight_fingers,carrier_travel_recombination,0.01881152726125601
67,straight_fingers,graphene_diamond_interface,0.21326027632255226
67,straight_fingers,trap_area_penalty,0.07896035278269761
67,straight_fingers,geometric_occlusion,0.0064
67,straight_fingers,manufacturing_risk_proxy,0.012506666666666673
68,straight_fingers,carrier_travel_recombination,0.0013449772987259578
68,straight_fingers,graphene_diamond_interface,0.2246981148944112
68,straight_fingers,trap_area_penalty,0.07913912283427253
68,straight_fingers,geometric_occlusion,0.031599999999999996
